#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra
"Army Men Advance (USA, Europe) (En,Fr,De,Es,It)";"Army Men Advance (USA, Europe) (En,Fr,De,Es,It)";Nintendo Game Boy Advance;;2001;3DO;Shooter;1;;;;;;;;
Around the World in 80 Days (USA);Around the World in 80 Days (USA);Nintendo Game Boy Advance;;2004;Hip Games;Adventure;;;;;;;;;
"Arthur and the Invisibles (USA) (En,Fr,Es)";"Arthur and the Invisibles (USA) (En,Fr,Es)";Nintendo Game Boy Advance;;2007;Atari;Adventure;;;;;;;;;
"Asterix & Obelix - Bash Them All! (Europe) (En,Fr,De,Es,It,Nl)";"Asterix & Obelix - Bash Them All! (Europe) (En,Fr,De,Es,It,Nl)";Nintendo Game Boy Advance;;2002;Infogrames;Beat-'Em-Up;;;;;;;;;
"Asterix & Obelix XXL (Europe) (En,Fr,De,Es,It,Nl)";"Asterix & Obelix XXL (Europe) (En,Fr,De,Es,It,Nl)";Nintendo Game Boy Advance;;2004;Atari;Action;;;;;;;;;
"Astro Boy - Omega Factor (USA) (En,Ja,Fr,De,Es,It)";"Astro Boy - Omega Factor (USA) (En,Ja,Fr,De,Es,It)";Nintendo Game Boy Advance;;2004;Sega;Shoot-'Em-Up;1;;;;;;;;
Atari Anniversary Advance (USA);Atari Anniversary Advance (USA);Nintendo Game Boy Advance;;2002;Infogrames;Miscellaneous;1;;;;;;;;
"Atlantis - The Lost Empire (USA, Europe)";"Atlantis - The Lost Empire (USA, Europe)";Nintendo Game Boy Advance;;2001;THQ;Action;1;;;;;;;;
"Atomic Betty (USA, Europe)";"Atomic Betty (USA, Europe)";Nintendo Game Boy Advance;;2005;Namco;Platform;1;;;;;;;;
Avatar - The Last Airbender (USA);Avatar - The Last Airbender (USA);Nintendo Game Boy Advance;;2006;THQ;Adventure;;;;;;;;;
Avatar - The Last Airbender - The Burning Earth (USA);Avatar - The Last Airbender - The Burning Earth (USA);Nintendo Game Boy Advance;;2007;THQ;Action;1;;;;;;;;
BMX Trick Racer (USA);BMX Trick Racer (USA);Nintendo Game Boy Advance;;2003;Simon &  Schuster;Biking/Sports;;;;;;;;;
"Babar to the Rescue (USA) (En,Fr,Es)";"Babar to the Rescue (USA) (En,Fr,Es)";Nintendo Game Boy Advance;;2006;The Game Factory;Action;;;;;;;;;
"Back Track (USA, Europe)";"Back Track (USA, Europe)";Nintendo Game Boy Advance;;2001;"Telegames, Inc.";Shooter;4;;;;;;;;
