#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra
Hoyle Card Games (USA);Hoyle Card Games (USA);Nintendo Game Boy Color;;2000;Sierra Entertainment;Casino;2;;;;;;;;
Hoyle Casino (USA);Hoyle Casino (USA);Nintendo Game Boy Color;;2000;Sierra Entertainment;Casino;;;;;;;;;
Hugo - Black Diamond Fever (Europe);Hugo - Black Diamond Fever (Europe);Nintendo Game Boy Color;;2001;ITE Media;Platform;;;;;;;;;
Hugo - The Evil Mirror (Europe);Hugo - The Evil Mirror (Europe);Nintendo Game Boy Color;;2002;ITE Media;Platform;;;;;;;;;
Hype - The Time Quest (Europe);Hype - The Time Quest (Europe);Nintendo Game Boy Color;;2001;Ubisoft;Adventure;;;;;;;;;
"Indiana Jones and the Infernal Machine (USA, Europe)";"Indiana Jones and the Infernal Machine (USA, Europe)";Nintendo Game Boy Color;;2001;THQ;Adventure;1;;;;;;;;
Inspector Gadget - Operation Madkactus (USA);Inspector Gadget - Operation Madkactus (USA);Nintendo Game Boy Color;;2001;Ubisoft;Platform;;;;;;;;;
International Karate 2000 (Europe);International Karate 2000 (Europe);Nintendo Game Boy Color;;2000;Virgin Interactive Entertainment;Sports;;;;;;;;;
International Rally (USA);International Rally (USA);Nintendo Game Boy Color;;2000;Konami;Driving;;;;;;;;;
International Superstar Soccer '99 (Europe);International Superstar Soccer '99 (Europe);Nintendo Game Boy Color;;1999;Konami;Sports;2;;;;;;;;
International Superstar Soccer 2000 (USA);International Superstar Soccer 2000 (USA);Nintendo Game Boy Color;;2000;Konami;Sports;2;;;;;;;;
International Track & Field (USA);International Track & Field (USA);Nintendo Game Boy Color;;2000;Konami;Sports;;;;;;;;;
Jeff Gordon XS Racing (USA);Jeff Gordon XS Racing (USA);Nintendo Game Boy Color;;1999;Natsume;Driving;2;;;;;;;;
"Jeremy McGrath Supercross 2000 (USA, Europe)";"Jeremy McGrath Supercross 2000 (USA, Europe)";Nintendo Game Boy Color;;2000;Acclaim;Driving;;;;;;;;;
Jimmy White's Cueball (Europe);Jimmy White's Cueball (Europe);Nintendo Game Boy Color;;2000;Vicarious Visions;Sports;;;;;;;;;
JumpStart Dino Adventure - Field Trip (USA);JumpStart Dino Adventure - Field Trip (USA);Nintendo Game Boy Color;;2001;Digital Illusions;Action;;;;;;;;;
"Jungle Book, The - Mowgli's Wild Adventure (USA)";"Jungle Book, The - Mowgli's Wild Adventure (USA)";Nintendo Game Boy Color;;2000;Ubisoft;Action;;;;;;;;;
Keep the Balance (Europe);Keep the Balance (Europe);Nintendo Game Boy Color;;2001;Karma Studios;Action;;;;;;;;;
Kelly Club - Clubhouse Fun (USA);Kelly Club - Clubhouse Fun (USA);Nintendo Game Boy Color;;2001;Knowledge Adventure Inc.;Adventure;;;;;;;;;
Ken Griffey Jr.'s Slugfest (USA);Ken Griffey Jr.'s Slugfest (USA);Nintendo Game Boy Color;;1999;Nintendo;Sports;1;;;;;;;;
Kirby - Tilt 'n' Tumble (USA);Kirby - Tilt 'n' Tumble (USA);Nintendo Game Boy Color;;2001;Nintendo;Action;1;;;;;;;;
Kirikou (Europe);Kirikou (Europe);Nintendo Game Boy Color;;2001;Planet Interactive;Action;;;;;;;;;
Klax (USA);Klax (USA);Nintendo Game Boy Color;;1999;Midway;Puzzle;1;;;;;;;;
Klustar (USA);Klustar (USA);Nintendo Game Boy Color;;1999;Infogrames;Puzzle;2;;;;;;;;
"Knockout Kings (USA, Europe)";"Knockout Kings (USA, Europe)";Nintendo Game Boy Color;;1999;Electronic Arts;Sports;2;;;;;;;;
Konami GB Collection Vol.1 (Europe);Konami GB Collection Vol.1 (Europe);Nintendo Game Boy Color;;2000;Konami;Miscellaneous;1;;;;;;;;
Konami GB Collection Vol.2 (Europe);Konami GB Collection Vol.2 (Europe);Nintendo Game Boy Color;;2000;Konami;Miscellaneous;1;;;;;;;;
Konami GB Collection Vol.3 (Europe);Konami GB Collection Vol.3 (Europe);Nintendo Game Boy Color;;2000;Konami;Miscellaneous;1;;;;;;;;
Konami GB Collection Vol.4 (Europe);Konami GB Collection Vol.4 (Europe);Nintendo Game Boy Color;;2000;Konami;Miscellaneous;1;;;;;;;;
LEGO Alpha Team (USA);LEGO Alpha Team (USA);Nintendo Game Boy Color;;2000;Lego Media;Action;;;;;;;;;
LEGO Island 2 - The Brickster's Revenge (USA);LEGO Island 2 - The Brickster's Revenge (USA);Nintendo Game Boy Color;;2001;Lego Media;Action;;;;;;;;;
LEGO Racers (USA);LEGO Racers (USA);Nintendo Game Boy Color;;2000;Lego Media;Driving;;;;;;;;;
LEGO Stunt Rally (USA);LEGO Stunt Rally (USA);Nintendo Game Boy Color;;2000;Lego Media;Driving;;;;;;;;;
"Land Before Time, The (USA)";"Land Before Time, The (USA)";Nintendo Game Boy Color;;2001;Conspiracy Entertainment;Platform;1;;;;;;;;
Las Vegas Cool Hand (USA);Las Vegas Cool Hand (USA);Nintendo Game Boy Color;;1998;Take-Two Interactive;Casino;;;;;;;;;
Laura (USA);Laura (USA);Nintendo Game Boy Color;;2000;Ubisoft;Action;;;;;;;;;
"Legend of Zelda, The - Link's Awakening DX (USA, Europe) (Rev B)";"Legend of Zelda, The - Link's Awakening DX (USA, Europe) (Rev B)";Nintendo Game Boy Color;;1998;Nintendo;Adventure;1;;;;;;;;
"Legend of Zelda, The - Oracle of Ages (USA)";"Legend of Zelda, The - Oracle of Ages (USA)";Nintendo Game Boy Color;;2001;Nintendo;Adventure;1;;;;;;;;
"Legend of Zelda, The - Oracle of Seasons (USA)";"Legend of Zelda, The - Oracle of Seasons (USA)";Nintendo Game Boy Color;;2001;Nintendo;Adventure;1;;;;;;;;
Legend of the River King 2 (USA);Legend of the River King 2 (USA);Nintendo Game Boy Color;;2001;Ubisoft;Sports/Fishing;2;;;;;;;;
Legend of the River King GB (USA);Legend of the River King GB (USA);Nintendo Game Boy Color;;1999;Natsume;Sports/Fishing;1;;;;;;;;
Lemmings (USA);Lemmings (USA);Nintendo Game Boy Color;;2000;Take-Two Interactive;Puzzle;;;;;;;;;
Lil' Monster (USA);Lil' Monster (USA);Nintendo Game Boy Color;;2000;Agetec Inc.;Strategy;;;;;;;;;
"Lion King, The - Simba's Mighty Adventure (USA)";"Lion King, The - Simba's Mighty Adventure (USA)";Nintendo Game Boy Color;;2000;Activision;Action;2;;;;;;;;
"Little Mermaid II, The - Pinball Frenzy (USA)";"Little Mermaid II, The - Pinball Frenzy (USA)";Nintendo Game Boy Color;;2000;Nintendo;Pinball;4;;;;;;;;
Little Nicky (USA);Little Nicky (USA);Nintendo Game Boy Color;;2000;Ubisoft;Action;;;;;;;;;
Logical (USA);Logical (USA);Nintendo Game Boy Color;;1999;SunSoft;Puzzle;1;;;;;;;;
Looney Tunes (USA);Looney Tunes (USA);Nintendo Game Boy Color;;1998;SunSoft;Action;1;;;;;;;;
Looney Tunes - Carrot Crazy (USA);Looney Tunes - Carrot Crazy (USA);Nintendo Game Boy Color;;1999;Infogrames;Platform;;;;;;;;;
Looney Tunes - Twouble! (USA);Looney Tunes - Twouble! (USA);Nintendo Game Boy Color;;1998;Infogrames;Action;;;;;;;;;
Looney Tunes Collector - Alert! (USA);Looney Tunes Collector - Alert! (USA);Nintendo Game Boy Color;;2000;Atari;Action;;;;;;;;;
Looney Tunes Racing (USA);Looney Tunes Racing (USA);Nintendo Game Boy Color;;2000;Atari;Driving;;;;;;;;;
Lucky Luke (USA);Lucky Luke (USA);Nintendo Game Boy Color;;1999;Infogrames;Platform;;;;;;;;;
Lucky Luke - Desperado Train (Europe);Lucky Luke - Desperado Train (Europe);Nintendo Game Boy Color;;2000;Infogrames;Platform;;;;;;;;;
Lufia - The Legend Returns (USA);Lufia - The Legend Returns (USA);Nintendo Game Boy Color;;2001;Ubisoft;Role-Playing;;;;;;;;;
M&M's Minis Madness (USA);M&M's Minis Madness (USA);Nintendo Game Boy Color;;2000;Majesco Games;Action;;;;;;;;;
"MTV Sports - Pure Ride (USA, Europe)";"MTV Sports - Pure Ride (USA, Europe)";Nintendo Game Boy Color;;2000;THQ;Sports;;;;;;;;;
MTV Sports - Skateboarding featuring Andy MacDonald (USA);MTV Sports - Skateboarding featuring Andy MacDonald (USA);Nintendo Game Boy Color;;2000;THQ;Sports;;;;;;;;;
"MTV Sports - T.J. Lavin's Ultimate BMX (USA, Europe)";"MTV Sports - T.J. Lavin's Ultimate BMX (USA, Europe)";Nintendo Game Boy Color;;2000;THQ;Sports;;;;;;;;;
"Madden NFL 2000 (USA, Europe)";"Madden NFL 2000 (USA, Europe)";Nintendo Game Boy Color;;1999;THQ;Sports;1;;;;;;;;
Madden NFL 2001 (USA);Madden NFL 2001 (USA);Nintendo Game Boy Color;;2000;EA Sports;Sports;2;;;;;;;;
Madden NFL 2002 (USA);Madden NFL 2002 (USA);Nintendo Game Boy Color;;2001;EA Sports;Sports;2;;;;;;;;
Magi Nation (USA);Magi Nation (USA);Nintendo Game Boy Color;;2001;Interactive Imagination;Role-Playing;1;;;;;;;;
Magical Drop (USA);Magical Drop (USA);Nintendo Game Boy Color;;2000;Classified Games;Action;2;;;;;;;;
Magical Tetris Challenge (USA);Magical Tetris Challenge (USA);Nintendo Game Boy Color;;2000;Capcom;Puzzle;2;;;;;;;;
"Marble Madness (USA, Europe)";"Marble Madness (USA, Europe)";Nintendo Game Boy Color;;1999;Midway;Puzzle;1;;;;;;;;
Mario Golf (USA);Mario Golf (USA);Nintendo Game Boy Color;;1999;Nintendo;Sports;2;;;;;;;;
Mario Tennis (USA);Mario Tennis (USA);Nintendo Game Boy Color;;2001;Nintendo;Sports;2;;;;;;;;
Marvin Strikes Back! (USA);Marvin Strikes Back! (USA);Nintendo Game Boy Color;;2000;Infogrames;Action;;;;;;;;;
"Mary-Kate & Ashley - Get a Clue! (USA, Europe)";"Mary-Kate & Ashley - Get a Clue! (USA, Europe)";Nintendo Game Boy Color;;2000;Acclaim;Action;1;;;;;;;;
Mary-Kate and Ashley - Crush Course (USA);Mary-Kate and Ashley - Crush Course (USA);Nintendo Game Boy Color;;2001;Acclaim;Action;1;;;;;;;;
Mary-Kate and Ashley - Pocket Planner (USA);Mary-Kate and Ashley - Pocket Planner (USA);Nintendo Game Boy Color;;2000;Acclaim;Action;1;;;;;;;;
"Mary-Kate and Ashley - Winners Circle (USA, Europe)";"Mary-Kate and Ashley - Winners Circle (USA, Europe)";Nintendo Game Boy Color;;2001;Acclaim;Sports;1;;;;;;;;
"Mask of Zorro, The (USA)";"Mask of Zorro, The (USA)";Nintendo Game Boy Color;;2000;SunSoft;Action;;;;;;;;;
"Mat Hoffman's Pro BMX (USA, Europe)";"Mat Hoffman's Pro BMX (USA, Europe)";Nintendo Game Boy Color;;2000;Activision;Sports;1;;;;;;;;
Matchbox Emergency Patrol (USA);Matchbox Emergency Patrol (USA);Nintendo Game Boy Color;;2001;THQ;Action;1;;;;;;;;
"Maus, Die (Europe)";"Maus, Die (Europe)";Nintendo Game Boy Color;;1999;Infogrames;Puzzle;;;;;;;;;
Maya the Bee & Her Friends (Europe);Maya the Bee & Her Friends (Europe);Nintendo Game Boy Color;;2000;Acclaim;Action;;;;;;;;;
Maya the Bee - Garden Adventures (Europe);Maya the Bee - Garden Adventures (Europe);Nintendo Game Boy Color;;2000;NEON Software GmbH;Action;;;;;;;;;
Mega Man Xtreme (USA);Mega Man Xtreme (USA);Nintendo Game Boy Color;;2001;Capcom;Platform;1;;;;;;;;
"Mega Man Xtreme 2 (USA, Europe)";"Mega Man Xtreme 2 (USA, Europe)";Nintendo Game Boy Color;;2001;Capcom;Platform;1;;;;;;;;
"Men in Black - The Series (USA, Europe)";"Men in Black - The Series (USA, Europe)";Nintendo Game Boy Color;;1998;Crave;Action;;;;;;;;;
Men in Black 2 - The Series (USA);Men in Black 2 - The Series (USA);Nintendo Game Boy Color;;2000;Crave;Action;;;;;;;;;
Merlin (Europe);Merlin (Europe);Nintendo Game Boy Color;;2001;Electronic Arts;Platform;;;;;;;;;
Metal Gear Solid (USA);Metal Gear Solid (USA);Nintendo Game Boy Color;;2000;Konami;Adventure;2;;;;;;;;
Metal Walker (USA);Metal Walker (USA);Nintendo Game Boy Color;;2001;Capcom;Role-Playing;;;;;;;;;
Mia Hamm Soccer Shootout (USA);Mia Hamm Soccer Shootout (USA);Nintendo Game Boy Color;;2000;SouthPeak Games;Sports;;;;;;;;;
Mickey's Racing Adventure (USA);Mickey's Racing Adventure (USA);Nintendo Game Boy Color;;1999;Nintendo;Driving;1;;;;;;;;
Mickey's Speedway USA (USA);Mickey's Speedway USA (USA);Nintendo Game Boy Color;;2001;Nintendo;Driving;2;;;;;;;;
"Micro Machines 1 and 2 - Twin Turbo (USA, Europe)";"Micro Machines 1 and 2 - Twin Turbo (USA, Europe)";Nintendo Game Boy Color;;2000;THQ;Driving;2;;;;;;;;
"Micro Machines V3 (USA, Europe)";"Micro Machines V3 (USA, Europe)";Nintendo Game Boy Color;;2000;THQ;Driving;4;;;;;;;;
Micro Maniacs (Europe);Micro Maniacs (Europe);Nintendo Game Boy Color;;2001;Codemasters;Driving;;;;;;;;;
Microsoft - The 6 in 1 Puzzle Collection Entertainment Pack (USA);Microsoft - The 6 in 1 Puzzle Collection Entertainment Pack (USA);Nintendo Game Boy Color;;2000;Classified Games;Puzzle;1;;;;;;;;
Microsoft - The Best of Entertainment Pack (USA);Microsoft - The Best of Entertainment Pack (USA);Nintendo Game Boy Color;;2001;Electro Source;Puzzle;;;;;;;;;
Microsoft Pinball Arcade (USA);Microsoft Pinball Arcade (USA);Nintendo Game Boy Color;;2001;Classified Games;Pinball;;;;;;;;;
Millennium Winter Sports (USA);Millennium Winter Sports (USA);Nintendo Game Boy Color;;2000;Konami;Sports;1;;;;;;;;
Missile Command (USA);Missile Command (USA);Nintendo Game Boy Color;;1999;Hasbro Interactive;Shooter;2;;;;;;;;
Mission Impossible (USA);Mission Impossible (USA);Nintendo Game Boy Color;;2000;Infogrames;Adventure;1;;;;;;;;
Monkey Puncher (Europe);Monkey Puncher (Europe);Nintendo Game Boy Color;;2000;Event Horizon Software;Strategy;2;;;;;;;;
Monopoly (USA);Monopoly (USA);Nintendo Game Boy Color;;1999;Hasbro Interactive;Board Games;4;;;;;;;;
Monster Rancher Battle Card GB (USA);Monster Rancher Battle Card GB (USA);Nintendo Game Boy Color;;2000;Tecmo;Card Battle;2;;;;;;;;
Monster Rancher Explorer (USA);Monster Rancher Explorer (USA);Nintendo Game Boy Color;;2000;Tecmo;Action;1;;;;;;;;
"Monsters, Inc. (USA)";"Monsters, Inc. (USA)";Nintendo Game Boy Color;;2001;THQ;Action;;;;;;;;;
Montezuma's Return! (USA);Montezuma's Return! (USA);Nintendo Game Boy Color;;1998;Take-Two Interactive;Platform;;;;;;;;;
Moomin's Tale (Europe);Moomin's Tale (Europe);Nintendo Game Boy Color;;2000;SunSoft;Action;;;;;;;;;
Moorhen 3 - The Chicken Chase! (Europe);Moorhen 3 - The Chicken Chase! (Europe);Nintendo Game Boy Color;;2001;Ubisoft;Shooter;;;;;;;;;
"Mortal Kombat 4 (USA, Europe)";"Mortal Kombat 4 (USA, Europe)";Nintendo Game Boy Color;;1998;Midway;Fighter;;;;;;;;;
Motocross Maniacs 2 (USA);Motocross Maniacs 2 (USA);Nintendo Game Boy Color;;1999;Konami;Driving;2;;;;;;;;
Mr Nutz (USA);Mr Nutz (USA);Nintendo Game Boy Color;;1999;Infogrames;Platform;1;;;;;;;;
Mr. Driller (USA);Mr. Driller (USA);Nintendo Game Boy Color;;2000;Namco;Action;1;;;;;;;;
Ms. Pac-Man - Special Color Edition (USA);Ms. Pac-Man - Special Color Edition (USA);Nintendo Game Boy Color;;1999;Namco;Action;2;;;;;;;;
"Mummy Returns, The (USA)";"Mummy Returns, The (USA)";Nintendo Game Boy Color;;2001;Universal Interactive;Action;1;;;;;;;;
"Mummy, The (USA)";"Mummy, The (USA)";Nintendo Game Boy Color;;2000;Konami;Action;;;;;;;;;
"Muppets, The (USA)";"Muppets, The (USA)";Nintendo Game Boy Color;;2000;Take-Two Interactive;Action;;;;;;;;;
N.Y. Race (Europe);N.Y. Race (Europe);Nintendo Game Boy Color;;2001;Kalisto;Driving;;;;;;;;;
"NASCAR 2000 (USA, Europe)";"NASCAR 2000 (USA, Europe)";Nintendo Game Boy Color;;2000;EA Sports;Driving;2;;;;;;;;
NASCAR Challenge (USA);NASCAR Challenge (USA);Nintendo Game Boy Color;;1999;Majesco Games;Driving;;;;;;;;;
NASCAR Heat (USA);NASCAR Heat (USA);Nintendo Game Boy Color;;2000;Majesco Games;Driving;;;;;;;;;
NASCAR Racers (USA);NASCAR Racers (USA);Nintendo Game Boy Color;;2000;Majesco Games;Driving;;;;;;;;;
NBA 3 on 3 featuring Kobe Bryant (USA);NBA 3 on 3 featuring Kobe Bryant (USA);Nintendo Game Boy Color;;1999;Nintendo;Sports;2;;;;;;;;
NBA Hoopz (USA);NBA Hoopz (USA);Nintendo Game Boy Color;;2001;Midway;Sports;1;;;;;;;;
NBA In the Zone (USA) (Rev A);NBA In the Zone (USA) (Rev A);Nintendo Game Boy Color;;1999;Konami;Sports/Basketball;;;;;;;;;
NBA In the Zone 2000 (USA);NBA In the Zone 2000 (USA);Nintendo Game Boy Color;;2000;Konami;Sports;;;;;;;;;
"NBA Jam '99 (USA, Europe)";"NBA Jam '99 (USA, Europe)";Nintendo Game Boy Color;;1999;Acclaim;Sports;1;;;;;;;;
NBA Jam 2001 (USA);NBA Jam 2001 (USA);Nintendo Game Boy Color;;2000;Acclaim;Sports;;;;;;;;;
NBA Show Time - NBA on NBC (USA);NBA Show Time - NBA on NBC (USA);Nintendo Game Boy Color;;2000;Midway;Sports;1;;;;;;;;
"NFL Blitz (USA, Europe) (Rev A)";"NFL Blitz (USA, Europe) (Rev A)";Nintendo Game Boy Color;;1998;Midway;Sports;1;;;;;;;;
NFL Blitz 2000 (USA);NFL Blitz 2000 (USA);Nintendo Game Boy Color;;1999;Midway;Sports;;;;;;;;;
NFL Blitz 2001 (USA);NFL Blitz 2001 (USA);Nintendo Game Boy Color;;2000;Midway;Sports;;;;;;;;;
NHL 2000 (USA);NHL 2000 (USA);Nintendo Game Boy Color;;2000;THQ;Sports;;;;;;;;;
NHL Blades of Steel (USA);NHL Blades of Steel (USA);Nintendo Game Boy Color;;1999;Konami;Sports;;;;;;;;;
NHL Blades of Steel 2000 (USA);NHL Blades of Steel 2000 (USA);Nintendo Game Boy Color;;2000;Konami;Sports;;;;;;;;;
NSYNC - Get to the Show (USA);NSYNC - Get to the Show (USA);Nintendo Game Boy Color;;2001;Infogrames;Action;;;;;;;;;
"Nations, The - Land of Legends (Europe)";"Nations, The - Land of Legends (Europe)";Nintendo Game Boy Color;;2002;Neon;Action;;;;;;;;;
"New Addams Family Series, The (Europe)";"New Addams Family Series, The (Europe)";Nintendo Game Boy Color;;2001;Titus Software;Action;;;;;;;;;
"New Adventures of Mary-Kate & Ashley, The (USA)";"New Adventures of Mary-Kate & Ashley, The (USA)";Nintendo Game Boy Color;;1999;Acclaim;Action;;;;;;;;;
"New Batman Adventures, The - Chaos in Gotham (USA)";"New Batman Adventures, The - Chaos in Gotham (USA)";Nintendo Game Boy Color;;2001;Ubisoft;Platform;;;;;;;;;
Nicktoons Racing (USA);Nicktoons Racing (USA);Nintendo Game Boy Color;;2000;Majesco Games;Driving;4;;;;;;;;
No Fear - Downhill Mountain Biking (Europe);No Fear - Downhill Mountain Biking (Europe);Nintendo Game Boy Color;;2001;Codemasters;Driving;1;;;;;;;;
Noddy and the Birthday Party (Europe);Noddy and the Birthday Party (Europe);Nintendo Game Boy Color;;2000;BBC Multimedia;Platform;;;;;;;;;
O'Leary Manager 2000 (Europe);O'Leary Manager 2000 (Europe);Nintendo Game Boy Color;;2000;Ubisoft;Sports;2;;;;;;;;
"Oddworld Adventures II (USA, Europe)";"Oddworld Adventures II (USA, Europe)";Nintendo Game Boy Color;;2000;GT Interactive;Platform;1;;;;;;;;
Pac-Man - Special Color Edition (USA);Pac-Man - Special Color Edition (USA);Nintendo Game Boy Color;;1999;Namco;Action;2;;;;;;;;
"Paperboy (USA, Europe)";"Paperboy (USA, Europe)";Nintendo Game Boy Color;;1999;Midway;Action;1;;;;;;;;
Papyrus (Europe);Papyrus (Europe);Nintendo Game Boy Color;;2000;Ubisoft;Action;1;;;;;;;;
"Perfect Dark (USA, Europe)";"Perfect Dark (USA, Europe)";Nintendo Game Boy Color;;2000;Nintendo;Adventure;2;;;;;;;;
"Pitfall - Beyond the Jungle (USA, Europe)";"Pitfall - Beyond the Jungle (USA, Europe)";Nintendo Game Boy Color;;1998;Crave;Platform;1;;;;;;;;
Planet of the Apes (USA);Planet of the Apes (USA);Nintendo Game Boy Color;;2000;Ubisoft;Action;;;;;;;;;
Player Manager 2001 (Europe);Player Manager 2001 (Europe);Nintendo Game Boy Color;;2001;THQ;Sports;1;;;;;;;;
"Pocket Bomberman (USA, Europe)";"Pocket Bomberman (USA, Europe)";Nintendo Game Boy Color;;1998;Nintendo;Puzzle;1;;;;;;;;
Pocket Bowling (USA);Pocket Bowling (USA);Nintendo Game Boy Color;;1999;Jaleco Entertainment;Sports;2;;;;;;;;
Pocket Music (Europe);Pocket Music (Europe);Nintendo Game Boy Color;;2002;Majesco Games;Rhythm;;;;;;;;;
Pocket Racing (Europe);Pocket Racing (Europe);Nintendo Game Boy Color;;2000;Interplay;Driving;;;;;;;;;
Pocket Soccer (Europe);Pocket Soccer (Europe);Nintendo Game Boy Color;;2001;Nintendo;Sports;;;;;;;;;
"Pokemon - Crystal Version (USA, Europe) (Rev A)";"Pokemon - Crystal Version (USA, Europe) (Rev A)";Nintendo Game Boy Color;;2001;Nintendo;Role-Playing;2;;;;;;;;
"Pokemon - Gold Version (USA, Europe)";"Pokemon - Gold Version (USA, Europe)";Nintendo Game Boy Color;;2000;Nintendo;Role-Playing;2;;;;;;;;
"Pokemon - Silver Version (USA, Europe)";"Pokemon - Silver Version (USA, Europe)";Nintendo Game Boy Color;;2000;Nintendo;Role-Playing;2;;;;;;;;
Pokemon Pinball (USA);Pokemon Pinball (USA);Nintendo Game Boy Color;;1999;Nintendo;Pinball;1;;;;;;;;
Pokemon Puzzle Challenge (USA);Pokemon Puzzle Challenge (USA);Nintendo Game Boy Color;;2000;Nintendo;Puzzle;2;;;;;;;;
Pokemon Trading Card Game (USA);Pokemon Trading Card Game (USA);Nintendo Game Boy Color;;2000;Nintendo;Card Battle;2;;;;;;;;
Polaris SnoCross (USA);Polaris SnoCross (USA);Nintendo Game Boy Color;;2000;Vatical Entertainment;Driving;;;;;;;;;
"Pong - The Next Level (USA, Europe)";"Pong - The Next Level (USA, Europe)";Nintendo Game Boy Color;;1999;Hasbro Interactive;Action;;;;;;;;;
Pooh and Tigger's Hunny Safari (USA);Pooh and Tigger's Hunny Safari (USA);Nintendo Game Boy Color;;2002;Electronic Arts;Action;;;;;;;;;
Portal Runner (USA);Portal Runner (USA);Nintendo Game Boy Color;;2001;3DO;Fighter;1;;;;;;;;
Power Quest (USA);Power Quest (USA);Nintendo Game Boy Color;;1998;SunSoft;Action;2;;;;;;;;
"Power Rangers - Lightspeed Rescue (USA, Europe)";"Power Rangers - Lightspeed Rescue (USA, Europe)";Nintendo Game Boy Color;;2000;THQ;Action;;;;;;;;;
Power Rangers - Time Force (USA);Power Rangers - Time Force (USA);Nintendo Game Boy Color;;2001;THQ;Action;;;;;;;;;
Power Spike - Pro Beach Volleyball (USA);Power Spike - Pro Beach Volleyball (USA);Nintendo Game Boy Color;;2000;Infogrames;Sports;;;;;;;;;
"Powerpuff Girls, The - Bad Mojo Jojo (USA) (Rev B)";"Powerpuff Girls, The - Bad Mojo Jojo (USA) (Rev B)";Nintendo Game Boy Color;;2000;Bam Entertainment;Platform;1;;;;;;;;
"Powerpuff Girls, The - Battle Him (USA) (Rev A)";"Powerpuff Girls, The - Battle Him (USA) (Rev A)";Nintendo Game Boy Color;;2001;Bam Entertainment;Action;1;;;;;;;;
"Powerpuff Girls, The - Paint the Townsville Green (USA) (Rev B)";"Powerpuff Girls, The - Paint the Townsville Green (USA) (Rev B)";Nintendo Game Boy Color;;2000;Bam Entertainment;Beat-'Em-Up;1;;;;;;;;
Prince Naseem Boxing (Europe);Prince Naseem Boxing (Europe);Nintendo Game Boy Color;;2001;Virtucraft;Sports;;;;;;;;;
"Prince of Persia (USA, Europe)";"Prince of Persia (USA, Europe)";Nintendo Game Boy Color;;1999;Red Orb Entertainment;Platform;1;;;;;;;;
Pro Darts (USA);Pro Darts (USA);Nintendo Game Boy Color;;2002;Vatical Entertainment;Sports;;;;;;;;;
Pro Pool (USA);Pro Pool (USA);Nintendo Game Boy Color;;2000;Codemasters;Pool and Dart;2;;;;;;;;
Project S-11 (USA);Project S-11 (USA);Nintendo Game Boy Color;;2000;SunSoft;Shoot-'Em-Up;;;;;;;;;
Puchi Carat (Europe);Puchi Carat (Europe);Nintendo Game Boy Color;;2000;Tommo;Puzzle;;;;;;;;;
Puzzle Master (USA);Puzzle Master (USA);Nintendo Game Boy Color;;1999;Metro3D;Puzzle;;;;;;;;;
Puzzled (USA);Puzzled (USA);Nintendo Game Boy Color;;2001;Conspiracy Entertainment;Puzzle;1;;;;;;;;
Q-bert (USA);Q-bert (USA);Nintendo Game Boy Color;;2000;Hasbro Interactive;Action;;;;;;;;;
Qix Adventure (Europe);Qix Adventure (Europe);Nintendo Game Boy Color;;2000;Event Horizon Software;Action;;;;;;;;;
Quest - Fantasy Challenge (USA);Quest - Fantasy Challenge (USA);Nintendo Game Boy Color;;1999;SunSoft;Action;;;;;;;;;
Quest RPG - Brian's Journey (USA);Quest RPG - Brian's Journey (USA);Nintendo Game Boy Color;;2000;SunSoft;Role-Playing;;;;;;;;;
Quest for Camelot (USA);Quest for Camelot (USA);Nintendo Game Boy Color;;1998;Titus Software;Adventure;;;;;;;;;
"R-Type DX (USA, Europe)";"R-Type DX (USA, Europe)";Nintendo Game Boy Color;;1999;Nintendo;Shoot-'Em-Up;1;;;;;;;;
Rainbow Islands (Europe);Rainbow Islands (Europe);Nintendo Game Boy Color;;2001;TDK Core;Puzzle;1;;;;;;;;
"Rampage - World Tour (USA, Europe)";"Rampage - World Tour (USA, Europe)";Nintendo Game Boy Color;;1998;Midway;Action;1;;;;;;;;
Rampage 2 - Universal Tour (USA);Rampage 2 - Universal Tour (USA);Nintendo Game Boy Color;;1999;Midway;Action;2;;;;;;;;
Rampart (USA);Rampart (USA);Nintendo Game Boy Color;;1999;Midway;Action;2;;;;;;;;
Rats! (USA);Rats! (USA);Nintendo Game Boy Color;;1998;Take-Two Interactive;Action;1;;;;;;;;
Rayman (USA);Rayman (USA);Nintendo Game Boy Color;;2000;Ubisoft;Platform;1;;;;;;;;
Rayman 2 - The Great Escape (USA);Rayman 2 - The Great Escape (USA);Nintendo Game Boy Color;;2002;Ubisoft;Platform;1;;;;;;;;
Razor Freestyle Scooter (USA);Razor Freestyle Scooter (USA);Nintendo Game Boy Color;;2001;Crave;Skateboarding;;;;;;;;;
Ready 2 Rumble Boxing (USA);Ready 2 Rumble Boxing (USA);Nintendo Game Boy Color;;1999;Midway;Sports;1;;;;;;;;
Rescue Heroes - Fire Frenzy (USA);Rescue Heroes - Fire Frenzy (USA);Nintendo Game Boy Color;;2001;Mattel;Action;;;;;;;;;
Resident Evil Gaiden (USA);Resident Evil Gaiden (USA);Nintendo Game Boy Color;;2002;Capcom;Adventure;1;;;;;;;;
Return of the Ninja (USA);Return of the Ninja (USA);Nintendo Game Boy Color;;2001;Natsume;Action;1;;;;;;;;
