#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra
Street Fighter II Turbo (USA);Street Fighter II Turbo (USA);Super Nintendo Entertainment System;;1993;Capcom;Fighter;2;;;;;;;;
Street Hockey '95 (USA);Street Hockey '95 (USA);Super Nintendo Entertainment System;;1994;GTE Entertainment;Sports/Hockey;4;;;;;;;;
Street Racer (USA);Street Racer (USA);Super Nintendo Entertainment System;;1994;Ubisoft;Driving;4;;;;;;;;
Strike Gunner S.T.G (USA);Strike Gunner S.T.G (USA);Super Nintendo Entertainment System;;1992;NTVIC;Shooter;;;;;;;;;
Stunt Race FX (USA);Stunt Race FX (USA);Super Nintendo Entertainment System;;1994;Nintendo;Driving;2;;;;;;;;
Stunt Race FX (USA) (Rev 1);Stunt Race FX (USA) (Rev 1);Super Nintendo Entertainment System;;1994;Nintendo;Driving;2;;;;;;;;
Sunset Riders (USA);Sunset Riders (USA);Super Nintendo Entertainment System;;1991;Konami;Shooter;2;;;;;;;;
Super Adventure Island (USA);Super Adventure Island (USA);Super Nintendo Entertainment System;;1992;Hudson;Platform;1;;;;;;;;
Super Adventure Island II (USA);Super Adventure Island II (USA);Super Nintendo Entertainment System;;1995;Hudson;Action;1;;;;;;;;
Super Alfred Chicken (USA);Super Alfred Chicken (USA);Super Nintendo Entertainment System;;1994;Mindscape;Action;;;;;;;;;
"Super Aquatic Games Starring the Aquabats, The (USA)";"Super Aquatic Games Starring the Aquabats, The (USA)";Super Nintendo Entertainment System;;1993;Seika Corp.;Sports;4;;;;;;;;
Super Baseball Simulator 1.000 (USA);Super Baseball Simulator 1.000 (USA);Super Nintendo Entertainment System;;1991;Culture Brain;Sports/Baseball;2;;;;;;;;
Super Bases Loaded (USA);Super Bases Loaded (USA);Super Nintendo Entertainment System;;1991;Jaleco;Sports/Baseball;;;;;;;;;
Super Bases Loaded 3 - License to Steal (USA);Super Bases Loaded 3 - License to Steal (USA);Super Nintendo Entertainment System;;1995;Jaleco;Sports/Baseball;;;;;;;;;
Super Bases Loaded II (USA);Super Bases Loaded II (USA);Super Nintendo Entertainment System;;1994;Jaleco;Sports/Baseball;;;;;;;;;
Super Batter Up (USA);Super Batter Up (USA);Super Nintendo Entertainment System;;1992;Namco;Sports/Baseball;;;;;;;;;
Super Battleship (USA);Super Battleship (USA);Super Nintendo Entertainment System;;1993;Mindscape;Strategy;;;;;;;;;
Super Battletank - War in the Gulf (USA);Super Battletank - War in the Gulf (USA);Super Nintendo Entertainment System;;1992;Absolute Entertainment;Simulation;;;;;;;;;
Super Battletank - War in the Gulf (USA) (Rev 1);Super Battletank - War in the Gulf (USA) (Rev 1);Super Nintendo Entertainment System;;1992;Absolute Entertainment;Simulation;;;;;;;;;
Super Battletank 2 (USA);Super Battletank 2 (USA);Super Nintendo Entertainment System;;1993;Absolute Entertainment;Simulation;;;;;;;;;
Super Black Bass (USA);Super Black Bass (USA);Super Nintendo Entertainment System;;1993;Hot-B;Sports/Fishing;;;;;;;;;
Super Bomberman (USA);Super Bomberman (USA);Super Nintendo Entertainment System;;1993;Hudson;Action;4;;;;;;;;
Super Bomberman 2 (USA);Super Bomberman 2 (USA);Super Nintendo Entertainment System;;1994;Hudson;Action;4;;;;;;;;
Super Bomberman 3 (Europe);Super Bomberman 3 (Europe);Super Nintendo Entertainment System;;1995;Hudson;Action;5;;;;;;;;
Super Bonk (USA);Super Bonk (USA);Super Nintendo Entertainment System;;1994;Hudson;Platform;;;;;;;;;
Super Bowling (USA);Super Bowling (USA);Super Nintendo Entertainment System;;1992;Technos;Sports/Bowling;4;;;;;;;;
Super Buster Bros. (USA);Super Buster Bros. (USA);Super Nintendo Entertainment System;;1992;Capcom;Action;1;;;;;;;;
Super Buster Bros. (USA) (Rev 1);Super Buster Bros. (USA) (Rev 1);Super Nintendo Entertainment System;;1992;Capcom;Action;;;;;;;;;
Super Caesars Palace (USA);Super Caesars Palace (USA);Super Nintendo Entertainment System;;1993;Virgion;Casino;;;;;;;;;
Super Castlevania IV (USA);Super Castlevania IV (USA);Super Nintendo Entertainment System;;1991;Konami;Platform;1;;;;;;;;
Super Chase H.Q. (USA);Super Chase H.Q. (USA);Super Nintendo Entertainment System;;1993;Taito;Driving;;;;;;;;;
Super Conflict - The Mideast (USA);Super Conflict - The Mideast (USA);Super Nintendo Entertainment System;;1993;Vic Tokai;Action;2;;;;;;;;
Super Copa (Brazil);Super Copa (Brazil);Super Nintendo Entertainment System;;1994;Sculptured Software;Sports/Soccer;;;;;;;;;
"Super Copa (Brazil) (Es,Pt)";"Super Copa (Brazil) (Es,Pt)";Super Nintendo Entertainment System;;1994;American Softworks;Soccer/Sports;;;;;;;;;
Super Dany (France);Super Dany (France);Super Nintendo Entertainment System;;1998;Cryo Interactive;Platform;;;;;;;;;
Super Double Dragon (USA);Super Double Dragon (USA);Super Nintendo Entertainment System;;1992;Tradewest;Fighter;2;;;;;;;;
Super Ghouls'n Ghosts (USA);Super Ghouls'n Ghosts (USA);Super Nintendo Entertainment System;;1991;Capcom;Platform;1;;;;;;;;
Super Goal! 2 (USA);Super Goal! 2 (USA);Super Nintendo Entertainment System;;1994;Jaleco;Sports/Soccer;;;;;;;;;
Super Godzilla (USA);Super Godzilla (USA);Super Nintendo Entertainment System;;1993;Toho;Shooter;;;;;;;;;
Super High Impact (USA);Super High Impact (USA);Super Nintendo Entertainment System;;1993;Acclaim;Sports/Football;;;;;;;;;
Super Ice Hockey (Europe);Super Ice Hockey (Europe);Super Nintendo Entertainment System;;1994;Sun Soft;Sports/Hockey;;;;;;;;;
Super International Cricket (Europe);Super International Cricket (Europe);Super Nintendo Entertainment System;;1994;Nintendo;Sports;;;;;;;;;
Super James Pond (USA);Super James Pond (USA);Super Nintendo Entertainment System;;1993;American Softworks;Platform;;;;;;;;;
Super Mario All-Stars (USA);Super Mario All-Stars (USA);Super Nintendo Entertainment System;;1993;Nintendo;Platform;2;;;;;;;;
Super Mario All-Stars + Super Mario World (USA);Super Mario All-Stars + Super Mario World (USA);Super Nintendo Entertainment System;;1994;Nintendo;Platform;2;;;;;;;;
Super Mario Kart (USA);Super Mario Kart (USA);Super Nintendo Entertainment System;;1992;Nintendo;Driving;2;;;;;;;;
Super Mario RPG - Legend of the Seven Stars (USA);Super Mario RPG - Legend of the Seven Stars (USA);Super Nintendo Entertainment System;;1996;SquareSoft;Role-Playing;1;;;;;;;;
Super Mario World (USA);Super Mario World (USA);Super Nintendo Entertainment System;;1991;Nintendo;Platform;2;;;;;;;;
Super Mario World 2 - Yoshi's Island (USA);Super Mario World 2 - Yoshi's Island (USA);Super Nintendo Entertainment System;;1995;Nintendo;Platform;1;;;;;;;;
Super Mario World 2 - Yoshi's Island (USA) (Rev 1);Super Mario World 2 - Yoshi's Island (USA) (Rev 1);Super Nintendo Entertainment System;;1995;Nintendo;Platform;1;;;;;;;;
"Super Metroid (Japan, USA)";"Super Metroid (Japan, USA)";Super Nintendo Entertainment System;;1994;Nintendo;Platform;1;;;;;;;;
Super Morph (Europe);Super Morph (Europe);Super Nintendo Entertainment System;;1993;Sony Imagesoft;Puzzle;;;;;;;;;
Super Ninja Boy (USA);Super Ninja Boy (USA);Super Nintendo Entertainment System;;1993;Culture Brain;Role-Playing;2;;;;;;;;
Super Noah's Ark 3D (USA) (Unl);Super Noah's Ark 3D (USA) (Unl);Super Nintendo Entertainment System;;1994;Wisdom Tree;Shooter;1;;;;;;;;
Super Nova (USA);Super Nova (USA);Super Nintendo Entertainment System;;1993;Taito;Shooter;1;;;;;;;;
Super Off Road (USA);Super Off Road (USA);Super Nintendo Entertainment System;;1991;Tradewest;Driving;;;;;;;;;
Super Off Road - The Baja (USA);Super Off Road - The Baja (USA);Super Nintendo Entertainment System;;1993;Tradewest;Driving;;;;;;;;;
Super Pinball - Behind the Mask (USA);Super Pinball - Behind the Mask (USA);Super Nintendo Entertainment System;;1994;Nintendo;Pinball;4;;;;;;;;
Super Pinball - Behind the Mask (USA) (Rev 1);Super Pinball - Behind the Mask (USA) (Rev 1);Super Nintendo Entertainment System;;1994;Nintendo;Pinball;;;;;;;;;
Super Play Action Football (USA);Super Play Action Football (USA);Super Nintendo Entertainment System;;1992;Nintendo;Sports/Football;2;;;;;;;;
Super Probotector - Alien Rebels (Europe);Super Probotector - Alien Rebels (Europe);Super Nintendo Entertainment System;;1992;Konami;Shooter;;;;;;;;;
Super Punch-Out!! (USA);Super Punch-Out!! (USA);Super Nintendo Entertainment System;;1994;Nintendo;Sports/Boxing;1;;;;;;;;
Super Putty (USA);Super Putty (USA);Super Nintendo Entertainment System;;1993;U.S. Gold;Action;;;;;;;;;
Super R-Type (USA);Super R-Type (USA);Super Nintendo Entertainment System;;1991;Irem;Shooter;1;;;;;;;;
Super R.B.I. Baseball (USA);Super R.B.I. Baseball (USA);Super Nintendo Entertainment System;;1995;Time Warner;Sports/Baseball;;;;;;;;;
Super Scope 6 (USA);Super Scope 6 (USA);Super Nintendo Entertainment System;;1992;Nintendo;Gun;;;;;;;;;
Super Shadow of the Beast (USA) (Proto);Super Shadow of the Beast (USA) (Proto);Super Nintendo Entertainment System;;1993;Psygnosis;Platform;;;;;;;;;
Super Slam Dunk (USA);Super Slam Dunk (USA);Super Nintendo Entertainment System;;1993;Virgin Interactive;Sports/Basketball;;;;;;;;;
Super Slap Shot (USA);Super Slap Shot (USA);Super Nintendo Entertainment System;;1993;Virgin Interactive;Sports/Hockey;2;;;;;;;;
Super Smash T.V. (USA);Super Smash T.V. (USA);Super Nintendo Entertainment System;;1992;Acclaim;Shooter;;;;;;;;;
Super Soccer (USA);Super Soccer (USA);Super Nintendo Entertainment System;;1992;Nintendo;Sports/Soccer;;;;;;;;;
Super Soccer Champ (USA);Super Soccer Champ (USA);Super Nintendo Entertainment System;;1992;Taito;Sports/Soccer;2;;;;;;;;
Super Solitaire (USA);Super Solitaire (USA);Super Nintendo Entertainment System;;1994;Extreme Entertainment Group;Miscellaneous;;;;;;;;;
Super Star Wars (USA);Super Star Wars (USA);Super Nintendo Entertainment System;;1992;JVC Digital Studios;Platform;1;;;;;;;;
Super Star Wars (USA) (Rev 1);Super Star Wars (USA) (Rev 1);Super Nintendo Entertainment System;;1992;JVC Digital Studios;Platform;1;;;;;;;;
Super Star Wars - Return of the Jedi (USA);Super Star Wars - Return of the Jedi (USA);Super Nintendo Entertainment System;;1995;Victor Interactive Software;Platform;1;;;;;;;;
Super Star Wars - Return of the Jedi (USA) (Rev 1);Super Star Wars - Return of the Jedi (USA) (Rev 1);Super Nintendo Entertainment System;;1995;Victor Interactive Software;Platform;1;;;;;;;;
Super Star Wars - The Empire Strikes Back (USA);Super Star Wars - The Empire Strikes Back (USA);Super Nintendo Entertainment System;;1993;"JVC Musical Industries, Inc.";Platform;1;;;;;;;;
Super Star Wars - The Empire Strikes Back (USA) (Rev 1);Super Star Wars - The Empire Strikes Back (USA) (Rev 1);Super Nintendo Entertainment System;;1993;"JVC Musical Industries, Inc.";Platform;1;;;;;;;;
Super Street Fighter II (USA);Super Street Fighter II (USA);Super Nintendo Entertainment System;;1994;Capcom;Fighter;8;;;;;;;;
Super Strike Eagle (USA);Super Strike Eagle (USA);Super Nintendo Entertainment System;;1993;"Asmik Ace Entertainment, Inc";Flying;;;;;;;;;
Super Tennis (USA);Super Tennis (USA);Super Nintendo Entertainment System;;1991;Nintendo;Sports/Tennis;2;;;;;;;;
Super Troll Islands (USA);Super Troll Islands (USA);Super Nintendo Entertainment System;;1993;ASC Games;Action;1;;;;;;;;
Super Turrican (USA);Super Turrican (USA);Super Nintendo Entertainment System;;1993;Seika Corp.;Shooter;1;;;;;;;;
Super Turrican 2 (USA);Super Turrican 2 (USA);Super Nintendo Entertainment System;;1995;Ocean;Shooter;1;;;;;;;;
Super Valis IV (USA);Super Valis IV (USA);Super Nintendo Entertainment System;;1992;Atlus;Platform;;;;;;;;;
Super Widget (USA);Super Widget (USA);Super Nintendo Entertainment System;;1993;Atlus;Platform;;;;;;;;;
Suzuka 8 Hours (USA);Suzuka 8 Hours (USA);Super Nintendo Entertainment System;;1993;Namco;Driving;2;;;;;;;;
Syndicate (USA);Syndicate (USA);Super Nintendo Entertainment System;;1995;Ocean;Strategy;;;;;;;;;
Syvalion (Europe);Syvalion (Europe);Super Nintendo Entertainment System;;1993;JVC Digital Studios;Shooter;;;;;;;;;
T2 - The Arcade Game (USA);T2 - The Arcade Game (USA);Super Nintendo Entertainment System;;1994;Acclaim;Gun;;;;;;;;;
TKO Super Championship Boxing (USA);TKO Super Championship Boxing (USA);Super Nintendo Entertainment System;;1992;Sofel;Sports/Boxing;;;;;;;;;
TNN Bass Tournament of Champions (USA);TNN Bass Tournament of Champions (USA);Super Nintendo Entertainment System;;1994;American Softworks;Sports;;;;;;;;;
Taz-Mania (USA);Taz-Mania (USA);Super Nintendo Entertainment System;;1993;SunSoft;Action;;;;;;;;;
Taz-Mania (USA) (Rev 1);Taz-Mania (USA) (Rev 1);Super Nintendo Entertainment System;;1993;SunSoft;Action;;;;;;;;;
Tecmo Secret of the Stars (USA);Tecmo Secret of the Stars (USA);Super Nintendo Entertainment System;;1995;Tecmo;Role-Playing;;;;;;;;;
Tecmo Super Baseball (USA);Tecmo Super Baseball (USA);Super Nintendo Entertainment System;;1994;Tecmo;Sports/Baseball;;;;;;;;;
Tecmo Super Bowl (USA);Tecmo Super Bowl (USA);Super Nintendo Entertainment System;;1993;Tecmo;Sports/Football;2;;;;;;;;
Tecmo Super Bowl II - Special Edition (USA);Tecmo Super Bowl II - Special Edition (USA);Super Nintendo Entertainment System;;1994;Tecmo;Sports/Football;;;;;;;;;
Tecmo Super Bowl III - Final Edition (USA);Tecmo Super Bowl III - Final Edition (USA);Super Nintendo Entertainment System;;1995;Tecmo;Sports/Football;2;;;;;;;;
Tecmo Super NBA Basketball (USA);Tecmo Super NBA Basketball (USA);Super Nintendo Entertainment System;;1993;Tecmo;Sports/Basketball;2;;;;;;;;
Teenage Mutant Ninja Turtles - Tournament Fighters (USA);Teenage Mutant Ninja Turtles - Tournament Fighters (USA);Super Nintendo Entertainment System;;1993;Konami;Fighter;2;;;;;;;;
Teenage Mutant Ninja Turtles IV - Turtles in Time (USA);Teenage Mutant Ninja Turtles IV - Turtles in Time (USA);Super Nintendo Entertainment System;;1992;Konami;Fighter;2;;;;;;;;
Terminator 2 - Judgment Day (USA);Terminator 2 - Judgment Day (USA);Super Nintendo Entertainment System;;1993;LJN Ltd.;Action;2;;;;;;;;
"Terminator, The (USA)";"Terminator, The (USA)";Super Nintendo Entertainment System;;1993;Mindscape;Platform;;;;;;;;;
Terranigma (Europe);Terranigma (Europe);Super Nintendo Entertainment System;;1996;Nintendo;Role-Playing;1;;;;;;;;
Tetris & Dr. Mario (USA);Tetris & Dr. Mario (USA);Super Nintendo Entertainment System;;1994;Nintendo;Puzzle;2;;;;;;;;
Tetris 2 (USA);Tetris 2 (USA);Super Nintendo Entertainment System;;1994;Nintendo;Puzzle;2;;;;;;;;
Tetris 2 (USA) (Rev 1);Tetris 2 (USA) (Rev 1);Super Nintendo Entertainment System;;1994;Nintendo;Puzzle;2;;;;;;;;
Tetris Attack (USA);Tetris Attack (USA);Super Nintendo Entertainment System;;1996;Nintendo;Puzzle;2;;;;;;;;
Theme Park (Europe);Theme Park (Europe);Super Nintendo Entertainment System;;1996;Ocean;Strategy;1;;;;;;;;
Thomas the Tank Engine and Friends (USA);Thomas the Tank Engine and Friends (USA);Super Nintendo Entertainment System;;1993;THQ;Action;1;;;;;;;;
Thunder Spirits (USA);Thunder Spirits (USA);Super Nintendo Entertainment System;;1991;Seika Corp.;Shooter;;;;;;;;;
"Tick, The (USA)";"Tick, The (USA)";Super Nintendo Entertainment System;;1994;Fox Interactive;Fighter;1;;;;;;;;
Time Slip (USA);Time Slip (USA);Super Nintendo Entertainment System;;1993;Vic Tokai;Action;1;;;;;;;;
Time Trax (USA);Time Trax (USA);Super Nintendo Entertainment System;;1994;Malibu;Platform;;;;;;;;;
Timecop (USA);Timecop (USA);Super Nintendo Entertainment System;;1995;"JVC Musical Industries, Inc.";Action;;;;;;;;;
Timon & Pumbaa's Jungle Games (USA);Timon & Pumbaa's Jungle Games (USA);Super Nintendo Entertainment System;;1997;THQ;Puzzle;;;;;;;;;
Tin Star (USA);Tin Star (USA);Super Nintendo Entertainment System;;1994;Nintendo;Gun;;;;;;;;;
Tinhead (Europe) (Proto);Tinhead (Europe) (Proto);Super Nintendo Entertainment System;;1994;MicroProse;Platform;;;;;;;;;
Tintin - Prisoners of the Sun (Europe);Tintin - Prisoners of the Sun (Europe);Super Nintendo Entertainment System;;1997;Infogrames;Platform;;;;;;;;;
Tintin in Tibet (Europe);Tintin in Tibet (Europe);Super Nintendo Entertainment System;;1995;Infogrames;Platform;1;;;;;;;;
Tiny Toon Adventures - Buster Busts Loose! (USA);Tiny Toon Adventures - Buster Busts Loose! (USA);Super Nintendo Entertainment System;;1993;Konami;Platform;1;;;;;;;;
Tiny Toon Adventures - Wacky Sports Challenge (USA);Tiny Toon Adventures - Wacky Sports Challenge (USA);Super Nintendo Entertainment System;;1994;Konami;Sports;4;;;;;;;;
Tom & Jerry (USA);Tom & Jerry (USA);Super Nintendo Entertainment System;;1992;Hi Tech Expressions;Platform;2;;;;;;;;
Tommy Moe's Winter Extreme - Skiing and Snowboarding (USA);Tommy Moe's Winter Extreme - Skiing and Snowboarding (USA);Super Nintendo Entertainment System;;1994;Electro Brain;Sports;;;;;;;;;
Tony Meola's Sidekicks Soccer (USA);Tony Meola's Sidekicks Soccer (USA);Super Nintendo Entertainment System;;1993;Electro Brain;Sports/Soccer;2;;;;;;;;
Top Gear (USA);Top Gear (USA);Super Nintendo Entertainment System;;1992;Kemco;Driving;2;;;;;;;;
Top Gear 2 (USA);Top Gear 2 (USA);Super Nintendo Entertainment System;;1993;Kemco;Driving;2;;;;;;;;
Top Gear 3000 (USA);Top Gear 3000 (USA);Super Nintendo Entertainment System;;1995;Kemco;Driving;4;;;;;;;;
Total Carnage (USA);Total Carnage (USA);Super Nintendo Entertainment System;;1993;Malibu;Shooter;2;;;;;;;;
Toy Story (USA);Toy Story (USA);Super Nintendo Entertainment System;;1996;Capcom;Platform;;;;;;;;;
Toys (USA);Toys (USA);Super Nintendo Entertainment System;;1993;Absolute Entertainment;Action;;;;;;;;;
Troddlers (USA);Troddlers (USA);Super Nintendo Entertainment System;;1993;Seika Corp.;Action;2;;;;;;;;
Troy Aikman NFL Football (USA);Troy Aikman NFL Football (USA);Super Nintendo Entertainment System;;1994;Tradewest;Sports/Football;2;;;;;;;;
True Golf Classics - Pebble Beach Golf Links (USA);True Golf Classics - Pebble Beach Golf Links (USA);Super Nintendo Entertainment System;;1992;T&E Soft;Sports/Golf;4;;;;;;;;
True Golf Classics - Waialae Country Club (USA);True Golf Classics - Waialae Country Club (USA);Super Nintendo Entertainment System;;1991;T&E Soft;Sports/Golf;4;;;;;;;;
True Golf Classics - Wicked 18 (USA);True Golf Classics - Wicked 18 (USA);Super Nintendo Entertainment System;;1993;Bullet Proof Software;Sports/Golf;;;;;;;;;
True Lies (USA);True Lies (USA);Super Nintendo Entertainment System;;1994;LJN Ltd.;Shooter;1;;;;;;;;
Tuff E Nuff (USA);Tuff E Nuff (USA);Super Nintendo Entertainment System;;1993;Jaleco Entertainment;Fighter;;;;;;;;;
Turbo Toons (Europe);Turbo Toons (Europe);Super Nintendo Entertainment System;;1994;Empire Interactive;Miscellaneous;;;;;;;;;
Turn and Burn - No-Fly Zone (USA);Turn and Burn - No-Fly Zone (USA);Super Nintendo Entertainment System;;1992;Absolute Entertainment;Flying;;;;;;;;;
"Twisted Tales of Spike McFang, The (USA)";"Twisted Tales of Spike McFang, The (USA)";Super Nintendo Entertainment System;;1994;Naxat Soft;Role-Playing;;;;;;;;;
U.N. Squadron (USA);U.N. Squadron (USA);Super Nintendo Entertainment System;;1991;Capcom;Shooter;1;;;;;;;;
Ultima - Runes of Virtue II (USA);Ultima - Runes of Virtue II (USA);Super Nintendo Entertainment System;;1994;Electronic Arts Victor;Role-Playing;1;;;;;;;;
Ultima VI - The False Prophet (USA);Ultima VI - The False Prophet (USA);Super Nintendo Entertainment System;;1992;"FCI, Inc.";Role-Playing;;;;;;;;;
Ultima VII - The Black Gate (USA);Ultima VII - The Black Gate (USA);Super Nintendo Entertainment System;;1994;"FCI, Inc.";Role-Playing;;;;;;;;;
Ultimate Fighter (USA);Ultimate Fighter (USA);Super Nintendo Entertainment System;;1993;Culture Brain;Fighter;;;;;;;;;
Ultimate Mortal Kombat 3 (USA);Ultimate Mortal Kombat 3 (USA);Super Nintendo Entertainment System;;1996;Williams;Fighter;2;;;;;;;;
Ultraman - Towards the Future (USA);Ultraman - Towards the Future (USA);Super Nintendo Entertainment System;;1991;Bandai;Fighter;;;;;;;;;
Uncharted Waters (USA);Uncharted Waters (USA);Super Nintendo Entertainment System;;1992;Koei;Strategy;1;;;;;;;;
Uniracers (USA);Uniracers (USA);Super Nintendo Entertainment System;;1994;Nintendo;Driving;2;;;;;;;;
Universal Soldier (USA) (Proto);Universal Soldier (USA) (Proto);Super Nintendo Entertainment System;;1992;Accolade;Platform;;;;;;;;;
"Untouchables, The (USA)";"Untouchables, The (USA)";Super Nintendo Entertainment System;;1994;Ocean;Action;;;;;;;;;
Urban Strike (USA);Urban Strike (USA);Super Nintendo Entertainment System;;1994;Black Pearl;Action;1;;;;;;;;
Utopia - The Creation of a Nation (USA);Utopia - The Creation of a Nation (USA);Super Nintendo Entertainment System;;1993;Jaleco;Strategy;1;;;;;;;;
Uwol - Quest For Money (World) (Unl);Uwol - Quest For Money (World) (Unl);Super Nintendo Entertainment System;;2012;Alekmaul ;Platform;;;;;;;;;
Vegas Stakes (USA);Vegas Stakes (USA);Super Nintendo Entertainment System;;1993;Nintendo;Casino;4;;;;;;;;
Venom-Spider-Man - Separation Anxiety (USA);Venom-Spider-Man - Separation Anxiety (USA);Super Nintendo Entertainment System;;1995;Acclaim;Fighter;2;;;;;;;;
Virtual Bart (USA);Virtual Bart (USA);Super Nintendo Entertainment System;;1994;Acclaim;Action;1;;;;;;;;
Virtual Soccer (Europe);Virtual Soccer (Europe);Super Nintendo Entertainment System;;1994;Hudson;Sports/Soccer;;;;;;;;;
Vortex (USA);Vortex (USA);Super Nintendo Entertainment System;;1994;Electro Brain;Shooter;;;;;;;;;
WCW Super Brawl Wrestling (USA);WCW Super Brawl Wrestling (USA);Super Nintendo Entertainment System;;1994;"FCI, Inc.";Sports/Wrestling;;;;;;;;;
WWF Raw (USA);WWF Raw (USA);Super Nintendo Entertainment System;;1994;LJN Ltd.;Sports/Wrestling;;;;;;;;;
WWF Royal Rumble (USA);WWF Royal Rumble (USA);Super Nintendo Entertainment System;;1993;LJN Ltd.;Sports/Wrestling;;;;;;;;;
WWF Super WrestleMania (USA);WWF Super WrestleMania (USA);Super Nintendo Entertainment System;;1992;LJN Ltd.;Sports/Wrestling;;;;;;;;;
WWF WrestleMania - The Arcade Game (USA);WWF WrestleMania - The Arcade Game (USA);Super Nintendo Entertainment System;;1996;Acclaim;Sports/Wrestling;;;;;;;;;
War 2410 (USA);War 2410 (USA);Super Nintendo Entertainment System;;1995;Advanced Productions;Strategy;;;;;;;;;
War 3010 - The Revolution (USA);War 3010 - The Revolution (USA);Super Nintendo Entertainment System;;1996;Advanced Productions Inc.;Strategy;;;;;;;;;
Wario's Woods (USA);Wario's Woods (USA);Super Nintendo Entertainment System;;1993;Nintendo;Puzzle;2;;;;;;;;
Warlock (USA);Warlock (USA);Super Nintendo Entertainment System;;1994;Acclaim;Action;1;;;;;;;;
WarpSpeed (USA);WarpSpeed (USA);Super Nintendo Entertainment System;;1992;Accolade;Action;;;;;;;;;
Waterworld (Europe);Waterworld (Europe);Super Nintendo Entertainment System;;1995;Ocean;Action;;;;;;;;;
Wayne Gretzky and the NHLPA All-Stars (USA);Wayne Gretzky and the NHLPA All-Stars (USA);Super Nintendo Entertainment System;;1995;Time Warner;Sports/Hockey;;;;;;;;;
Wayne's World (USA);Wayne's World (USA);Super Nintendo Entertainment System;;1993;THQ;Action;1;;;;;;;;
We're Back! - A Dinosaur's Story (USA);We're Back! - A Dinosaur's Story (USA);Super Nintendo Entertainment System;;1993;Hi-Tech;Action;;;;;;;;;
WeaponLord (USA);WeaponLord (USA);Super Nintendo Entertainment System;;1995;Namco;Fighter;2;;;;;;;;
Wheel of Fortune (USA);Wheel of Fortune (USA);Super Nintendo Entertainment System;;1992;GameTek;Quiz;3;;;;;;;;
Wheel of Fortune - Deluxe Edition (USA);Wheel of Fortune - Deluxe Edition (USA);Super Nintendo Entertainment System;;1993;GameTek;Quiz;3;;;;;;;;
Where in Time Is Carmen Sandiego (USA);Where in Time Is Carmen Sandiego (USA);Super Nintendo Entertainment System;;1993;Hi-Tech;Puzzle;1;;;;;;;;
Where in the World Is Carmen Sandiego (USA);Where in the World Is Carmen Sandiego (USA);Super Nintendo Entertainment System;;1993;Hi-Tech;Puzzle;1;;;;;;;;
Whirlo (Europe);Whirlo (Europe);Super Nintendo Entertainment System;;1992;Namco;Action;;;;;;;;;
Whizz (USA);Whizz (USA);Super Nintendo Entertainment System;;1996;Titus;Platform;;;;;;;;;
Wild Guns (USA);Wild Guns (USA);Super Nintendo Entertainment System;;1994;Natsume;Shooter;2;;;;;;;;
WildSnake (USA);WildSnake (USA);Super Nintendo Entertainment System;;1994;Spectrum Holobyte;Puzzle;2;;;;;;;;
Williams Arcade's Greatest Hits (USA);Williams Arcade's Greatest Hits (USA);Super Nintendo Entertainment System;;1996;Midway;Miscellaneous;;;;;;;;;
Wing Commander (USA);Wing Commander (USA);Super Nintendo Entertainment System;;1993;Mindscape;Flying;1;;;;;;;;
Wing Commander - The Secret Missions (USA);Wing Commander - The Secret Missions (USA);Super Nintendo Entertainment System;;1993;Mindscape;Flying;1;;;;;;;;
Wings 2 - Aces High (USA);Wings 2 - Aces High (USA);Super Nintendo Entertainment System;;1992;Namco;Flying;;;;;;;;;
Winter Gold (Europe);Winter Gold (Europe);Super Nintendo Entertainment System;;1996;Nintendo;Sports;8;;;;;;;;
Winter Olympic Games - Lillehammer '94 (USA);Winter Olympic Games - Lillehammer '94 (USA);Super Nintendo Entertainment System;;1994;U.S. Gold;Sports;2;;;;;;;;
"Wizard of Oz, The (USA)";"Wizard of Oz, The (USA)";Super Nintendo Entertainment System;;1993;Seta Corporation;Action;1;;;;;;;;
Wizardry V - Heart of the Maelstrom (USA);Wizardry V - Heart of the Maelstrom (USA);Super Nintendo Entertainment System;;1994;Capcom;Role-Playing;1;;;;;;;;
Wolfchild (USA);Wolfchild (USA);Super Nintendo Entertainment System;;1993;Virgin Interactive;Platform;;;;;;;;;
Wolfenstein 3D (USA);Wolfenstein 3D (USA);Super Nintendo Entertainment System;;1994;Imagineer;Shooter;;;;;;;;;
Wolverine - Adamantium Rage (USA);Wolverine - Adamantium Rage (USA);Super Nintendo Entertainment System;;1994;LJN Ltd.;Action;1;;;;;;;;
Wordtris (USA);Wordtris (USA);Super Nintendo Entertainment System;;1992;Spectrum Holobyte;Puzzle;4;;;;;;;;
World Class Rugby (Europe);World Class Rugby (Europe);Super Nintendo Entertainment System;;1993;Imagineer;Sports/Football;;;;;;;;;
World Cup Striker (Europe);World Cup Striker (Europe);Super Nintendo Entertainment System;;1994;Elite;Sports/Soccer;;;;;;;;;
World Cup USA 94 (USA);World Cup USA 94 (USA);Super Nintendo Entertainment System;;1994;U.S. Gold;Sports/Soccer;;;;;;;;;
World Heroes (USA);World Heroes (USA);Super Nintendo Entertainment System;;1993;Sun Soft;Fighter;2;;;;;;;;
